
Symbol table '.dynsym' contains 27118 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
 13489: 0000000000ea0730    15 OBJECT  WEAK   DEFAULT   11 _ZTS12CCLightStrip
 13490: 000000000057a138     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N16CCScrollLayerExt16ccTouchCancelledEPN7cocos2d7CCTouchEPNS0_7CCEventE
 13491: 00000000005bf620   280 FUNC    GLOBAL DEFAULT   10 _ZN21CreateGuidelinesLayer6onInfoEPN7cocos2d8CCObjectE
 13492: 00000000005c7828     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N7UILayer12ccTouchMovedEPN7cocos2d7CCTouchEPNS0_7CCEventE
 13493: 0000000000dd71d0  2040 FUNC    GLOBAL DEFAULT   10 RSA_verify_PKCS1_PSS_mgf1
 13494: 0000000000614e20   204 FUNC    GLOBAL DEFAULT   10 _ZN10SongObject6createEi
 13495: 00000000006f4254     8 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager22setActiveSmartTemplateEP15GJSmartTemplate
 13496: 00000000007ad4e0    96 FUNC    GLOBAL DEFAULT   10 _ZN12GJRewardItem18getRandomShardTypeEv
 13497: 000000000061bf1c   180 FUNC    GLOBAL DEFAULT   10 _ZN10GJUserCell19onViewFriendRequestEPN7cocos2d8CCObjectE
 13498: 0000000000b0b9ac    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCImageD0Ev
 13499: 000000000057a164   144 FUNC    GLOBAL DEFAULT   10 _ZN16CCScrollLayerExt16setContentOffsetEN7cocos2d7CCPointEb
 13500: 0000000000661d20   624 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer17copyParticleStateEP18ParticleGameObject
 13501: 0000000000d40c00   200 FUNC    GLOBAL DEFAULT   10 SSL_get1_supported_ciphers
 13502: 0000000000770dc8   396 FUNC    GLOBAL DEFAULT   10 _ZN21RandTriggerGameObject17customObjectSetupERSt6vectorISsSaISsEERS0_IPvSaIS4_EE
 13503: 0000000000620e6c   148 FUNC    GLOBAL DEFAULT   10 _ZN21PlayerFireBoostSprite4initEv
 13504: 0000000000ab2f18   612 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCScheduler12resumeTargetEPNS_8CCObjectE
 13505: 00000000008bf278   384 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectManager11saveToStateER18EffectManagerState
 13506: 00000000006ddcd0    20 FUNC    GLOBAL DEFAULT   10 _ZN14LevelInfoLayer17incrementDislikesEv
 13507: 0000000000f178a0    29 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d16CCFadeOutUpTilesE
 13508: 000000000082ee58   144 FUNC    GLOBAL DEFAULT   10 _ZN15SFXSearchResult15getSelectedPageEii
 13509: 0000000000af7d48    92 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCMotionStreak12initWithFadeEfffRKNS_10_ccColor3BEPKc
 13510: 0000000000e1a028   664 FUNC    GLOBAL DEFAULT   10 BN_bntest_rand
 13511: 0000000000abcf34    40 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d12CCRemoveSelf6updateEf
 13512: 0000000000a8eab0     8 FUNC    GLOBAL DEFAULT   10 _ZThn640_N18AudioAssetsBrowser17musicActionFailedE13GJMusicAction
 13513: 0000000000e66590    88 FUNC    GLOBAL DEFAULT   10 ERR_load_PKCS7_strings
 13514: 0000000000dfb46c   132 FUNC    GLOBAL DEFAULT   10 X509V3_EXT_REQ_add_nconf
 13515: 00000000005f1c8c   404 FUNC    GLOBAL DEFAULT   10 _ZN11GameManager24calculateBaseKeyForIconsEv
 13516: 0000000000a21e50     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N24SetupGravityTriggerPopupD1Ev
 13517: 0000000000aca870    24 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCNode8setScaleEff
 13518: 0000000000c5963c    12 FUNC    GLOBAL DEFAULT   10 TIFFIsUpSampled
 13519: 0000000000912b30   560 FUNC    GLOBAL DEFAULT   10 _ZN14DailyLevelNode11onSkipLevelEPN7cocos2d8CCObjectE
 13520: 00000000008a3930    76 FUNC    GLOBAL DEFAULT   10 _ZN17PulseEffectAction13valueForDeltaEffff
 13521: 000000000056bae4     8 FUNC    WEAK   DEFAULT   10 _ZN19TableViewDataSource27numberOfSectionsInTableViewEP9TableView
 13522: 0000000000901d50     8 FUNC    GLOBAL DEFAULT   10 _ZN11SecretLayer14keyBackClickedEv
 13523: 00000000007d2f60     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N13EndLevelLayerD0Ev
 13524: 00000000008c86b8    28 FUNC    GLOBAL DEFAULT   10 _ZN14GJOptionsLayer9objectKeyEi
 13525: 0000000000ae0b58    48 FUNC    GLOBAL DEFAULT   10 km_mat4_stack_release
 13526: 0000000000588654   276 FUNC    GLOBAL DEFAULT   10 _ZN8GManager24loadFromCompressedStringERSs
 13527: 0000000000aa4030    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9extension16CCControlStepper15setMinimumValueEd
 13528: 000000000086e04c   784 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer19claimRotationActionEiiRfS0_bb
 13529: 0000000000ad4198     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCArray9addObjectEPNS_8CCObjectE
 13530: 0000000000751910   328 FUNC    WEAK   DEFAULT   10 _ZN18ParticleGameObjectD1Ev
 13531: 00000000006cbacc    48 FUNC    GLOBAL DEFAULT   10 _ZN12CreatorLayer13onWeeklyLevelEPN7cocos2d8CCObjectE
 13532: 0000000000d60960    12 FUNC    GLOBAL DEFAULT   10 SSL_config
 13533: 0000000000daa800   256 FUNC    GLOBAL DEFAULT   10 EVP_CIPHER_param_to_asn1
 13534: 0000000000ad44ec   164 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCArray12copyWithZoneEPNS_6CCZoneE
 13535: 00000000011cab70  1840 OBJECT  WEAK   DEFAULT   17 _ZTV23SetupSmartTemplateLayer
 13536: 0000000000b0eb2c   144 FUNC    GLOBAL DEFAULT   10 _Z23disableAccelerometerJNIv
 13537: 0000000000ad8c3c     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16ccDrawCatmullRomEPNS_12CCPointArrayEj
 13538: 0000000000a5ca58     8 FUNC    GLOBAL DEFAULT   10 _ZThn640_N10SFXBrowser20shouldSnapToSelectedEv
 13539: 0000000000b0be40  1180 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCImage16_initWithPngDataEPvi
 13540: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND strpbrk@LIBC (2)
 13541: 0000000000b3b804   480 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d12CCTMXMapInfo11textHandlerEPvPKci
 13542: 0000000000ad82bc   228 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15ccDrawSolidRectENS_7CCPointES0_NS_10_ccColor4FE
 13543: 00000000007a06d8    32 FUNC    GLOBAL DEFAULT   10 _ZN16LevelSelectLayer6onInfoEPN7cocos2d8CCObjectE
 13544: 0000000000b68794   164 FUNC    WEAK   DEFAULT   10 _ZN3fmt8internal13FormatDecimalIjwEEvPT0_T_j
 13545: 0000000000d34a10  2264 FUNC    GLOBAL DEFAULT   10 tls1_enc
 13546: 0000000000e63224   232 FUNC    GLOBAL DEFAULT   10 MDC2_Update
 13547: 00000000008e9134    92 FUNC    GLOBAL DEFAULT   10 _ZN17SetupOpacityPopup15onTargetIDArrowEPN7cocos2d8CCObjectE
 13548: 0000000000a26584    12 FUNC    GLOBAL DEFAULT   10 _ZN15GJActionManager22stopAllInternalActionsEv
 13549: 0000000000e7d760    88 FUNC    GLOBAL DEFAULT   10 ERR_load_ENGINE_strings
 13550: 0000000000dd3e58   460 FUNC    GLOBAL DEFAULT   10 RSA_new_method
 13551: 0000000000a348a4     8 FUNC    WEAK   DEFAULT   10 _ZThn320_N18LevelOptionsLayer2D0Ev
 13552: 000000000117cf50  1816 OBJECT  WEAK   DEFAULT   17 _ZTV12OptionsLayer
 13553: 0000000000c59604    12 FUNC    GLOBAL DEFAULT   10 TIFFIsTiled
 13554: 0000000000def19c     8 FUNC    GLOBAL DEFAULT   10 X509_CRL_get0_extensions
 13555: 0000000000a24314    96 FUNC    GLOBAL DEFAULT   10 _ZN14HSVLiveOverlay14toggleControlsEb
 13556: 000000000090b080     4 FUNC    GLOBAL DEFAULT   10 _ZN22ColorSelectLiveOverlay11textChangedEP15CCTextInputNode
 13557: 0000000000de55d8  1460 FUNC    GLOBAL DEFAULT   10 X509_print_ex
 13558: 0000000000ac77d0    20 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d14CCWavesTiles3DD1Ev
 13559: 0000000000e36000 0x25000 OBJECT  GLOBAL DEFAULT   10 ecp_nistz256_precomputed
 13560: 0000000000826b6c   184 FUNC    GLOBAL DEFAULT   10 _ZN13SFXInfoObjectD2Ev
 13561: 0000000000c5fcc4   820 FUNC    GLOBAL DEFAULT   10 TIFFReadScanline
 13562: 0000000000a08b24     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N27SetupAreaRotateTriggerPopupD1Ev
 13563: 0000000000da11cc   260 FUNC    GLOBAL DEFAULT   10 ERR_peek_error_line_data
 13564: 0000000000749a04    36 FUNC    GLOBAL DEFAULT   10 _ZN16EffectGameObjectD2Ev
 13565: 0000000000944b00   180 FUNC    GLOBAL DEFAULT   10 _ZN17DungeonBarsSprite4initEv
 13566: 00000000005bc1b4    68 FUNC    WEAK   DEFAULT   10 _ZN15CCSpriteWithHueD0Ev
 13567: 0000000000d54480   128 FUNC    GLOBAL DEFAULT   10 ossl_statem_server_construct_message
 13568: 0000000000f0f100    22 OBJECT  WEAK   DEFAULT   11 _ZTS19LevelAreaInnerLayer
 13569: 0000000000849fcc     4 FUNC    WEAK   DEFAULT   10 _ZN23GJAccountBackupDelegate19backupAccountFailedE18BackupAccountErrori
 13570: 0000000000e1524c     8 FUNC    GLOBAL DEFAULT   10 BN_BLINDING_unlock
 13571: 0000000000c63808   664 FUNC    GLOBAL DEFAULT   10 TIFFWriteEncodedStrip
 13572: 0000000000afd3a0    72 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCParticleSystem12setBlendFuncENS_12_ccBlendFuncE
 13573: 0000000000a3d784     8 FUNC    WEAK   DEFAULT   10 _ZThn320_N16SetupReverbPopupD1Ev
 13574: 0000000000d42758    12 FUNC    GLOBAL DEFAULT   10 SSL_CTX_set_tmp_dh_callback
 13575: 0000000000a9a264   528 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9extension9CCControl23addHandleOfControlEventEij
 13576: 0000000000dfd830    12 FUNC    GLOBAL DEFAULT   10 i2d_GENERAL_NAMES
 13577: 0000000000aa30c0   252 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9extension14CCScale9Sprite28resizableSpriteWithCapInsetsENS_6CCRectE
 13578: 0000000000b0eca8   228 FUNC    GLOBAL DEFAULT   10 _Z19getIntegerForKeyJNIPKci
 13579: 00000000005c43bc     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N12LoadingLayerD1Ev
 13580: 0000000000a80be0  1240 FUNC    GLOBAL DEFAULT   10 _ZNK2tk6spline5solveEdb
 13581: 0000000000b1720c    72 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCSpriteBatchNode18removeChildAtIndexEjb
 13582: 0000000000ab52ac   432 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d18CCCardinalSplineTo6updateEf
 13583: 00000000005bd848   228 FUNC    WEAK   DEFAULT   10 _ZNSt6vectorIhSaIhEE19_M_emplace_back_auxIJRKhEEEvDpOT_
 13584: 00000000006d1358  7260 FUNC    GLOBAL DEFAULT   10 _ZN16LevelSearchLayer4initEi
 13585: 00000000006ccea0   148 FUNC    GLOBAL DEFAULT   10 _ZN16LevelSearchLayerD2Ev
 13586: 0000000000917264    96 FUNC    GLOBAL DEFAULT   10 _ZN11DialogLayer22finishCurrentAnimationEv
 13587: 00000000008e4078     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N21SetupMoveCommandPopupD1Ev
 13588: 00000000011c9b40    24 OBJECT  WEAK   DEFAULT   17 _ZTI15GJSmartTemplate
 13589: 00000000009257ac     4 FUNC    GLOBAL DEFAULT   10 _ZN23SetupRotateCommandPopup15updateInputNodeEif
 13590: 0000000000d41d44     8 FUNC    GLOBAL DEFAULT   10 SSL_CTX_get_ssl_method
 13591: 0000000000832f2c  1044 FUNC    GLOBAL DEFAULT   10 _ZN14SongInfoObjectD2Ev
 13592: 0000000000e60c18    12 FUNC    GLOBAL DEFAULT   10 EVP_desx_cbc
 13593: 0000000000da4eb4    16 FUNC    GLOBAL DEFAULT   10 EVP_camellia_128_cfb8
 13594: 0000000000ad4630    12 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCArray20removeObjectsInArrayEPS0_
 13595: 0000000000d4307c     8 FUNC    GLOBAL DEFAULT   10 SSL_get_options
 13596: 00000000012278f8   104 OBJECT  GLOBAL DEFAULT   17 v3_crl_hold
 13597: 00000000005d9dc4   288 FUNC    WEAK   DEFAULT   10 _ZNSt8_Rb_treeISt4pairIiiES0_IKS1_iESt10_Select1stIS3_ESt4lessIS1_ESaIS3_EE7_M_copyEPKSt13_Rb_tree_nodeIS3_EPSB_
 13598: 00000000007c6e08   136 FUNC    GLOBAL DEFAULT   10 _ZN21MoreVideoOptionsLayerD1Ev
 13599: 0000000000adc49c   140 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d8CCGrid3D6createERKNS_6CCSizeEPNS_11CCTexture2DEb
 13600: 00000000011d9738    24 OBJECT  WEAK   DEFAULT   17 _ZTI17ExplodeItemSprite
 13601: 0000000000afd410     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCParticleSystem20isAutoRemoveOnFinishEv
 13602: 000000000058b69c    36 FUNC    GLOBAL DEFAULT   10 _ZN13ObjectManagerD0Ev
 13603: 0000000000b39cd4   284 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCTMXLayer12removeTileAtERKNS_7CCPointE
 13604: 00000000006c39f8   292 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI14doPasteInPlaceEb
 13605: 00000000008b65f8   164 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectManager19updateOpacityActionEP19OpacityEffectAction
 13606: 0000000000db7af0   152 FUNC    GLOBAL DEFAULT   10 CRYPTO_ccm128_setiv
 13607: 00000000005d3cb8   112 FUNC    WEAK   DEFAULT   10 _ZNSt10_HashtableIiSt4pairIKiS0_IddEESaIS3_ENSt8__detail10_Select1stESt8equal_toIiESt4hashIiENS5_18_Mod_range_hashingENS5_20_Default_ranged_hashENS5_20_Prime_rehash_policyENS5_17_Hashtable_traitsILb0ELb0ELb1EEEED2Ev
 13608: 0000000000d994cc    20 FUNC    GLOBAL DEFAULT   10 ec_GFp_simple_field_sqr
 13609: 0000000000abda78   148 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d18CCToggleVisibility12copyWithZoneEPNS_6CCZoneE
 13610: 00000000008dd58c  3092 FUNC    GLOBAL DEFAULT   10 _ZN22GJAccountSettingsLayer17updateScoreValuesEv
 13611: 00000000005f2070   784 FUNC    GLOBAL DEFAULT   10 _ZN11GameManager15addIconDelegateEPN7cocos2d8CCObjectEi
 13612: 0000000000b39774   356 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCTMXLayer16appendTileForGIDEjRKNS_7CCPointE
 13613: 0000000000b289b8    16 FUNC    GLOBAL DEFAULT   10 _ZN8tinyxml210XMLPrinter11SealElementEv
 13614: 0000000000849fd8   164 FUNC    GLOBAL DEFAULT   10 _ZN16AccountHelpLayerD1Ev
 13615: 00000000005de79c  2904 FUNC    WEAK   DEFAULT   10 _ZN11GJGameStateC2Ev
 13616: 0000000000ef3590    23 OBJECT  WEAK   DEFAULT   11 _ZTS20GJDailyLevelDelegate
 13617: 0000000000bca470   108 FUNC    GLOBAL DEFAULT   10 png_gamma_16bit_correct
 13618: 0000000000767010    80 FUNC    GLOBAL DEFAULT   10 _ZN20CheckpointGameObject11resetObjectEv
 13619: 0000000000dedd90     8 FUNC    GLOBAL DEFAULT   10 X509_STORE_CTX_get_verify_cb
 13620: 0000000000a33818    60 FUNC    GLOBAL DEFAULT   10 _ZN15CustomSFXWidget14downloadFailedEv
 13621: 00000000007e6828   224 FUNC    GLOBAL DEFAULT   10 _ZN17ShareCommentLayer18updatePercentLabelEv
 13622: 00000000011ff248    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d14CCTurnOffTilesE
 13623: 0000000000e61004    20 FUNC    GLOBAL DEFAULT   10 EVP_DecodeInit
 13624: 00000000006f6a38     4 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager7banUserEi
 13625: 00000000011bd360    16 OBJECT  WEAK   DEFAULT   17 _ZTI18OnlineListDelegate
 13626: 00000000009fe2b8  5340 FUNC    GLOBAL DEFAULT   10 _ZN22SetupShaderEffectPopup14setupShockLineEv
 13627: 0000000000672b98   628 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer19getNextColorChannelEv
 13628: 0000000000b2228c     8 FUNC    WEAK   DEFAULT   10 _ZN8tinyxml27XMLNode13ToDeclarationEv
 13629: 0000000000b57e48    52 FUNC    GLOBAL DEFAULT   10 _ZNK4pugi23xml_named_node_iteratorneERKS0_
 13630: 0000000000574634    36 FUNC    WEAK   DEFAULT   10 _ZN11CCCountdownD1Ev
 13631: 0000000000afc178    60 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d14CCParticleRainD0Ev
 13632: 0000000000e01184     8 FUNC    GLOBAL DEFAULT   10 X509_PURPOSE_get0_name
 13633: 0000000000cac018   412 FUNC    GLOBAL DEFAULT   10 WebPPictureView
 13634: 0000000000ae9d44     8 FUNC    GLOBAL DEFAULT   10 _ZThn408_N7cocos2d11CCLayerRGBA22setCascadeColorEnabledEb
 13635: 00000000009d1190   148 FUNC    GLOBAL DEFAULT   10 _ZN15GJSmartTemplate12removePrefabESsi
 13636: 0000000000d42cb8    60 FUNC    GLOBAL DEFAULT   10 SSL_accept
 13637: 00000000009322cc   164 FUNC    GLOBAL DEFAULT   10 _ZN16LevelLeaderboard23loadLeaderboardFinishedEPN7cocos2d7CCArrayEPKc
 13638: 00000000006d52f0     4 FUNC    WEAK   DEFAULT   10 _ZN19LevelUpdateDelegate17levelUpdateFailedEi
 13639: 0000000000866264   524 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer17checkRepellPlayerEv
 13640: 0000000000e17980   188 FUNC    GLOBAL DEFAULT   10 BN_mod_exp
 13641: 0000000000ade60c   372 FUNC    GLOBAL DEFAULT   10 kmMat4LookAt
 13642: 0000000000e119a4    12 FUNC    GLOBAL DEFAULT   10 d2i_X509_SIG
 13643: 00000000008c1f54    36 FUNC    GLOBAL DEFAULT   10 _ZN14SetFolderPopupD0Ev
 13644: 0000000000cab76c   272 FUNC    GLOBAL DEFAULT   10 WebPPictureImportBGRA
 13645: 0000000000d7a6ac    60 FUNC    GLOBAL DEFAULT   10 BN_abs_is_word
 13646: 0000000000dafec8   128 FUNC    GLOBAL DEFAULT   10 HMAC_CTX_free
 13647: 0000000000d30244     4 FUNC    GLOBAL DEFAULT   10 TLSv1_server_method
 13648: 00000000006873cc   360 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI15getSpriteButtonEPN7cocos2d8CCSpriteEMNS0_8CCObjectEFvPS3_EPNS0_6CCMenuEfiNS0_7CCPointE
 13649: 00000000005775d8     8 FUNC    GLOBAL DEFAULT   10 _ZN12CCSpritePart18markAsNotBeingUsedEv
 13650: 00000000006bfc4c  2144 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI14onCreateObjectEi
 13651: 0000000000a4a4a8    44 FUNC    GLOBAL DEFAULT   10 _ZN25SetupItemEditTriggerPopup14valueDidChangeEif
 13652: 0000000000de34bc    12 FUNC    GLOBAL DEFAULT   10 UI_method_get_opener
 13653: 0000000000b0f73c   164 FUNC    GLOBAL DEFAULT   10 Java_org_cocos2dx_lib_Cocos2dxRenderer_nativeGetContentText
 13654: 0000000000a54358    64 FUNC    GLOBAL DEFAULT   10 _ZN16SelectEventLayer7onCloseEPN7cocos2d8CCObjectE
 13655: 00000000008b4b80   896 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectManager23registerRotationCommandEP19GroupCommandObject2b
 13656: 00000000005770ac    92 FUNC    GLOBAL DEFAULT   10 _ZN16CCPartAnimSprite8setFlipXEb
 13657: 0000000000f5f7b0    36 OBJECT  WEAK   DEFAULT   11 _ZTSN10__cxxabiv119__foreign_exceptionE
 13658: 00000000011db070   136 OBJECT  WEAK   DEFAULT   17 _ZTI18LevelSettingsLayer
 13659: 000000000095c2c4   336 FUNC    GLOBAL DEFAULT   10 _ZN10ShardsPage8goToPageEi
 13660: 000000000093a530   100 FUNC    GLOBAL DEFAULT   10 _ZN13GJChestSprite10setOpacityEh
 13661: 00000000004eda1c    28 FUNC    GLOBAL DEFAULT   10 Java_com_customRobTop_JniToCpp_didHideInterstitial
 13662: 00000000006f1a8c   500 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager14getSavedLevelsEbi
 13663: 0000000000a61db0  1008 FUNC    GLOBAL DEFAULT   10 _ZN18SecretRewardsLayer12onSelectItemEPN7cocos2d8CCObjectE
 13664: 0000000000a347b4   100 FUNC    WEAK   DEFAULT   10 _ZN18LevelOptionsLayer2D2Ev
 13665: 0000000000b2c1d8    92 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d21fill_fopen64_filefuncEPNS_21zlib_filefunc64_def_sE
 13666: 0000000001133380    56 OBJECT  GLOBAL DEFAULT   17 PBKDF2PARAM_it
 13667: 0000000000dc954c    76 FUNC    GLOBAL DEFAULT   10 PEM_write_bio_X509
 13668: 0000000000f176a0    20 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d8CCTintToE
 13669: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND wctob@LIBC (2)
 13670: 0000000000750864   116 FUNC    GLOBAL DEFAULT   10 _ZN18ParticleGameObject15unclaimParticleEv
 13671: 000000000074a024    36 FUNC    WEAK   DEFAULT   10 _ZN20UISettingsGameObjectD1Ev
 13672: 00000000008bb3a0   508 FUNC    WEAK   DEFAULT   10 _ZSt25__unguarded_linear_insertIN9__gnu_cxx17__normal_iteratorIP18CountTriggerActionSt6vectorIS2_SaIS2_EEEENS0_5__ops14_Val_comp_iterIPFbRKS2_SB_EEEEvT_T0_
 13673: 000000000081f930    28 FUNC    GLOBAL DEFAULT   10 _ZN17LeaderboardsLayer10onCreatorsEPN7cocos2d8CCObjectE
 13674: 0000000000d5e204     8 FUNC    GLOBAL DEFAULT   10 SSL_get_selected_srtp_profile
 13675: 0000000000f162b0    45 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d9extension22CCControlPotentiometerE
 13676: 00000000007d3f1c   424 FUNC    GLOBAL DEFAULT   10 _ZN13EndLevelLayer14playCoinEffectEf
 13677: 0000000000b0a9d4     4 FUNC    GLOBAL DEFAULT   10 _Z14initExtensionsv
 13678: 0000000000d9c968   680 FUNC    GLOBAL DEFAULT   10 ENGINE_ctrl_cmd_string
 13679: 0000000000a04df4  3724 FUNC    GLOBAL DEFAULT   10 _ZN22SetupShaderEffectPopup10setupPinchEv
 13680: 0000000000be8e24    60 FUNC    GLOBAL DEFAULT   10 png_set_text_compression_method
 13681: 0000000000f00d10    21 OBJECT  WEAK   DEFAULT   11 _ZTS18SetupTimeWarpPopup
 13682: 0000000000915edc     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N11DialogLayer12ccTouchMovedEPN7cocos2d7CCTouchEPNS0_7CCEventE
 13683: 00000000006e50dc  1480 FUNC    GLOBAL DEFAULT   10 _ZN11UploadPopup4initEP11GJGameLevel
 13684: 0000000001200990    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d12CCDictionaryE
 13685: 000000000059380c    36 FUNC    GLOBAL DEFAULT   10 _ZN6Slider12ccTouchMovedEPN7cocos2d7CCTouchEPNS0_7CCEventE
 13686: 000000000066f89c   512 FUNC    WEAK   DEFAULT   10 _ZNSt6vectorI9ChainNodeSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_
 13687: 00000000009c9968     4 FUNC    GLOBAL DEFAULT   10 _ZN12MPLobbyLayer15textInputOpenedEP15CCTextInputNode
 13688: 0000000000daaab8     8 FUNC    GLOBAL DEFAULT   10 EVP_MD_meth_get_cleanup
 13689: 00000000012207c8   128 OBJECT  GLOBAL DEFAULT   17 DTLSv1_2_enc_data
 13690: 000000000056b49c    12 FUNC    GLOBAL DEFAULT   10 _ZN10FontObject12getFontWidthEi
 13691: 0000000000e8a184     8 FUNC    GLOBAL DEFAULT   10 _Unwind_SetIP
 13692: 000000000096645c   284 FUNC    GLOBAL DEFAULT   10 _ZN15TopArtistsLayer6createEv
 13693: 0000000000b222f4     4 FUNC    WEAK   DEFAULT   10 _ZN8tinyxml211XMLDocument10ToDocumentEv
 13694: 0000000000e87678   212 FUNC    GLOBAL DEFAULT   10 BLAKE2s_Update
 13695: 00000000005be380   136 FUNC    GLOBAL DEFAULT   10 _ZN11AppDelegate9musicTestEv
 13696: 00000000009f7cf4   128 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer12updateZLayerEiib
 13697: 0000000000a9a58c     4 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9extension9CCControl7onEnterEv
 13698: 00000000008e2a08    36 FUNC    GLOBAL DEFAULT   10 _ZN13GJRobotSpriteD0Ev
 13699: 0000000000d81484     8 FUNC    GLOBAL DEFAULT   10 COMP_CTX_get_method
 13700: 00000000005bc69c    40 FUNC    GLOBAL DEFAULT   10 _ZN15CCSpriteWithHue25createWithSpriteFrameNameERKSs
 13701: 0000000000ad7a88    72 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCDirector19setNotificationNodeEPNS_6CCNodeE
 13702: 0000000000595070    36 FUNC    GLOBAL DEFAULT   10 _ZN17GooglePlayManagerD0Ev
 13703: 00000000008a598c   144 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectManager11timeForItemEi
 13704: 0000000000b2781c   808 FUNC    GLOBAL DEFAULT   10 _ZN8tinyxml27XMLNode9ParseDeepEPcPNS_7StrPairE
 13705: 00000000007b9a08   248 FUNC    GLOBAL DEFAULT   10 _ZN16GameStatsManager21getSecretChestForItemEi10UnlockType
 13706: 00000000011ff050    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d12CCProgressToE
 13707: 0000000000d423dc    88 FUNC    GLOBAL DEFAULT   10 SSL_CTX_set_default_verify_file
 13708: 0000000000ca717c   236 FUNC    GLOBAL DEFAULT   10 WebPMemoryWrite
 13709: 0000000000d3e5d8    12 FUNC    GLOBAL DEFAULT   10 SSL_CIPHER_is_aead
 13710: 0000000000ad2b3c     8 FUNC    GLOBAL DEFAULT   10 _ZNK7cocos2d8CCObject11retainCountEv
 13711: 00000000005bccf4   296 FUNC    GLOBAL DEFAULT   10 _Z10matrixMultPA3_fS0_S0_
 13712: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND strncasecmp@LIBC (2)
 13713: 0000000001131880    56 OBJECT  GLOBAL DEFAULT   17 NAME_CONSTRAINTS_it
 13714: 0000000001161c80    24 OBJECT  WEAK   DEFAULT   17 _ZTI20CheckpointGameObject
 13715: 0000000000860b54   436 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer23removeObjectFromSectionEP10GameObject
